session	theory	name	line	lines	disposition	target	rule
Relative_Arbitrage	Operator_Formula	eigval_Mp_ge_shift	1576	20	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	eigval_Mp_last_nonpos	1353	28	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	eigval_Mp_top_eigenvector	1324	29	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	eigval_ge_of_eigen_lb	402	22	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	eigval_ge_of_subspace	289	113	REVIEW	Relative_Arbitrage/Operator_Formula	no paper constant in the statement
Relative_Arbitrage	Operator_Formula	ell_op_at_top_eigenvector	1474	31	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	ell_op_eq_half_bracket	1027	18	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	ell_op_ge_half_bracket	664	36	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	ell_op_le_half_bracket	997	30	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	ell_op_lipschitz_in_p	1953	75	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	ell_op_scaleR_dir	1083	27	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	feasible_iff_eigval	2085	29	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	kyfan_Mp_top_eigenvector	1171	153	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	norm_Mp_diff_le	1801	67	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	norm_perp_proj_le	1781	20	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	norm_rank1proj	1769	12	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	norm_rank1proj_diff_le	1727	42	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	perp_proj_fixes_perp	59	6	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	poincare_separation	1505	71	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	rank1proj_annihilates_perp	45	14	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	rank1proj_eq_outer_unit	1702	25	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	rank1proj_scaleR	1045	24	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	sum_min_eigval_ge	424	56	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	sum_min_weights_ge	480	72	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	trace_le_bracket_feasible	609	55	STAY	Relative_Arbitrage/Operator_Formula	paper statement
Relative_Arbitrage	Operator_Formula	weighted_outer_sum_annihilates	700	22	REVIEW	Relative_Arbitrage/Operator_Formula	no paper constant in the statement
Relative_Arbitrage	Optimal_Exit_Time	X_in_ball	122	6	REVIEW	Relative_Arbitrage/Optimal_Exit_Time	no paper constant in the statement
Relative_Arbitrage	Optimal_Exit_Time	X_meas_M	99	5	REVIEW	Relative_Arbitrage/Optimal_Exit_Time	no paper constant in the statement
Relative_Arbitrage	Optimal_Exit_Time	arb_V_pathwise	168	29	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Optimal_Exit_Time	arb_V_start	197	25	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Optimal_Exit_Time	ball_relative_arbitrage	222	53	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Optimal_Exit_Time	borel_measurable_ball_v	30	23	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Optimal_Exit_Time	compensator_pathwise	128	40	REVIEW	Relative_Arbitrage/Optimal_Exit_Time	no paper constant in the statement
Relative_Arbitrage	Optimal_Exit_Time	ito_formula_quadratic	92	7	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Optimal_Exit_Time	optimal_exit_time_value	293	5	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Optimal_Exit_Time	sint_meas	104	15	STAY	Relative_Arbitrage/Optimal_Exit_Time	paper statement
Relative_Arbitrage	Pair_Path_Laws	X_eval_entry_measurable	836	10	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	acont_set_borel_measurable	121	40	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	closedin_start_point	820	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	cols_mult_transpose	183	22	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	comp_entry_cont	3446	14	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	comp_entry_continuous	3597	35	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	comp_entry_eq	3441	5	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	comp_entry_measurable_nf	3569	28	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	comp_eval_entry_measurable	2414	25	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	comp_shift_split	43	8	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	compactin_pair_holder_ball	528	9	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	continuous_on_iglue	51	33	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	countable_Int_stable_generator_path	3003	123	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	dist_eval_measurable	435	14	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	euOrth_mset	2051	68	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	euOrth_mset_cond	846	171	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	euXi_term_cont	1362	59	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	eval_component_continuous	3478	31	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	eval_component_measurable_nf	3460	18	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	exit_class_comp_paths_cont	1174	24	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	exit_class_coord_paths_cont	1033	14	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	exit_class_path_cont	1017	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	frozen_set_measurable	371	64	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	horizon_sq_int_martingale_stopped	1516	99	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	horn_B_locally_constant	1047	127	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	iexit_fst_measurable_ipath	1421	22	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	integrable_and_set_integral_eq_of_rational_times	2629	148	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	ipath_eval_measurable_sets	308	6	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	martingale_F_limit	3126	139	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	martingale_event_F_limit	2777	226	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	martingale_of_rational_set_integral_eq	3348	93	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	martingale_test_F	2462	53	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	martingale_test_F_limit	2515	85	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	matvec_sum_outer	1898	14	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	mball_in_natural_filtration	1712	38	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	mdist_measurable_natural_filtration	1652	60	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	mdist_measurable_of_eval	1335	27	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	measurable_into_path_metric	1294	41	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	mspace_path_metric_ne	291	12	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	nat_filt_eval	277	8	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	natural_filtration_eq_restrict_vimage	480	48	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	nonbinding_horizon_ex	241	22	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	norm_outerp	2396	8	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	onormal_parseval	2014	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	onormal_span_parseval	2119	20	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	open_quad_bad_event	3509	60	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	open_quad_bad_event_region	1443	61	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	outerp_add	575	6	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	outerp_borel	2404	10	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	outerp_sq	537	17	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	outerp_zero	581	12	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_eval_F_cont	1866	17	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_eval_F_sq_cont	1883	15	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_holder_ball_mem	554	21	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_holder_charge_split	722	93	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_holder_of_components	449	31	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_law_F_measurable	1954	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_law_F_sq_integrable_of_nn_bound	2030	21	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_law_F_sq_mean_of_nn_bound	2139	13	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_law_F_sq_measurable	1998	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_law_eval_measurable	341	30	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_law_limit_sq_nn_bound	170	13	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_test_F_functional_cont	1912	25	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_test_F_integrable	2439	23	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_test_F_measurable	2152	22	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_test_F_sq_bound	2320	76	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pair_test_integrable	98	23	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	pairpath_start_sets	1278	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	path_eval_at_measurable_time	1198	80	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	path_eval_measurable_natural_filtration	1615	9	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	path_eval_measurable_natural_filtration'	161	9	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	path_eval_natural_filtration	330	11	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	path_sets_fst_continuous	1504	12	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	psd_kernel_eq	1797	69	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	psd_mat_1	33	10	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quad_eval_cont	3632	36	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quad_good_rat_to_real	3852	92	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quad_good_rat_to_real_region	3760	92	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quad_good_upto	3944	78	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quad_good_upto_region	3668	92	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quadform_outerp	210	19	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	quadform_sum_outer	1937	17	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	radial_sq_upto	3265	83	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	restrict_in_mspace	263	14	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	sets_natural_filtration_path	1750	47	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	sets_natural_filtration_path_subset	1624	28	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	sigma_finite_subalgebra_natural_filtration_path	2616	13	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	sq_coord_split	303	5	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	standard_borel_ne_path_metric	314	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	standard_borel_path_metric	285	6	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	subalgebra_natural_filtration_path	2600	16	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	tight_on_set_pair_holder_charge	677	45	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	tilted_local_touching	593	84	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	traceM_sum_outer	1970	28	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	trace_outerp	815	5	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	trace_outerp_mult	205	5	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Laws	weighted_min_value	2174	146	STAY	Relative_Arbitrage/Pair_Path_Laws	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	continuous_map_diffquot	1350	33	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	continuous_on_pglue	1324	26	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	ess_inf_time_min_const	1398	52	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	etime_shift_box	617	76	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	etime_shift_box_half	457	28	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	etime_shift_le_of_eroded	348	26	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	etime_shift_of_restrict	1595	11	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	etime_shift_uniform_margin	374	53	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	outerp_diff	1541	6	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	outerp_diff_compensated	1568	27	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	outerp_eq_outer_prod	773	5	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	outerp_matvec_image	729	39	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	outerp_scale_self	768	5	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_eval_coord_cont	830	23	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_eval_coord_sq_cont	994	15	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_law_coord_measurable	1309	15	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_law_coord_sq_measurable	1383	15	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_law_coord_sq_nn_bound	1469	22	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_law_sq_integrable_of_nn_bound	1450	19	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_law_sq_mean_of_nn_bound	1528	13	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_test_functional_cont	1009	28	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_test_measurable	1547	21	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	pair_test_sq_bound	1606	85	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	past_test_measurable_natural_filtration	1297	12	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	path_coord_cont_on	427	23	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	path_laws_convergent_subsequence_market	49	91	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	psd_diag_nonneg	450	7	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	qvmat_eq_A_localised	1037	218	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	qvps_eq_A_localised	485	132	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	qvps_eq_A_stopped	239	109	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	radial_sq_upto_gen	140	99	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	restrict_measurable_natural_filtration	1271	26	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	rot_col_cont	693	27	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	space_of_path_sets	1255	16	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	trace_mult_outerp	778	20	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	trace_mult_outerp_sum	798	32	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	vshift_path_law	1691	27	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	vshift_sup_usc	856	120	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Pair_Path_Space	vshift_sup_usc_of_seq_compact	1491	37	STAY	Relative_Arbitrage/Pair_Path_Space	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_aglue_law	627	35	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_integrable_ksemi_section	2038	44	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_kernel_full	1681	44	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_kernel_integral_zero	2665	42	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_kglue_law	2774	60	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_kglue_law'	1466	94	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_kglue_law_of_kernel	1240	14	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_pglue_law	817	60	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_pshift_law	662	77	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	AE_pshift_law_iff	996	36	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	aglue_law_start	739	45	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
Relative_Arbitrage	Path_Law_Pasting	countable_pi_system_natural_filtration_path	3243	70	STAY	Relative_Arbitrage/Path_Law_Pasting	path toolkit layer (phase 6)
